NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset,lmp_avg,lmp_hub_spread,lmp_std,shadow_price_nearby,constraint_hours,CAPACITY_SCORE,TIER,ercot_bus_matched,match_confidence,data_source,score_basis,ercot_zone,score_timestamp,queue_hits,project_hits,upgrade_pressure,hosting_band,hosting_confidence,primary_limiter
Seminole,,,TX,32.7828601,-102.6756116,1,230.0,115.0,,transmission,IN SERVICE,OSM,96.47999999999999,76.79749999999999,14.612346109490062,0.0,0.0,51.06,MARGINAL,"SEMI_EB34, SEMI_EB36, TNSEMINOLE1W, TNSEMINOLE1X, TNSEMINOLE1Y, TNSEMINOLE1Z",1.0,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,HIGH,voltage
South Substation,,,TX,33.0062875,-97.0108813,1,138.0,13.0,Bryan Texas Utilities,distribution,IN SERVICE,OSM,32.26166666666666,12.579166666666662,41.09729062440329,0.0,0.0,50.69,MARGINAL,"BRYN_SOUTHZ, SOUTH",1.0,local_zip,bus_match,LZ_NORTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,HIGH,voltage
Helena Substation,,,TX,28.9379598,-97.7999956,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,34.736666666666665,15.054166666666664,32.10551627057257,0.0,0.0,49.95,MARGINAL,"HELENA_1, T5K, T6K",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Fowlerton Substation,,,TX,28.3714601,-98.800778,1,345.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,36.32,16.6375,42.06866886413213,0.0,0.0,49.41,MARGINAL,FOWLERTON_1,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
221 - Nasa Substation,,,TX,29.563161,-95.085244,1,138.0,13.8,National Aeronautics and Space Administration,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Bimont Substation,,,TX,29.6476455,-95.0554348,1,138.0,138.0,Air Liquide,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Butler Road Substation,,,TX,29.4889077,-95.1094308,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Cherokee Switching Station,,,TX,29.3671312,-94.9158257,1,138.0,69.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Comanche Switching Station,,,TX,29.3732604,-94.9148625,1,138.0,138.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Deer Lake Substation,,,TX,30.3114361,-95.6253454,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Dickinson Substation,,,TX,29.4611363,-95.0569173,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Dobbin Substation,,,TX,30.3511747,-95.7815511,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Drilco Substation,,,TX,29.9643881,-95.3830004,1,138.0,138.0,Drilco,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Exxon Substation,,,TX,29.7496972,-95.0195303,1,138.0,138.0,Exxon,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Fish Creek Substation,,,TX,30.2973287,-95.5477712,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Freeway Park Substation,,,TX,29.4039712,-94.9951506,1,138.0,138.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Friendswood Substation,,,TX,29.4991487,-95.2013365,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Greenbelt Substation,,,TX,29.3796265,-94.9345821,1,138.0,138.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Isp Substation,,,TX,29.4256236,-94.963842,1,138.0,138.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Lake Forest Substation,,,TX,30.3403973,-95.6145329,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
League City Main Substation,,,TX,29.5009557,-95.0819814,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Macedonia Substation,,,TX,30.1597039,-95.8099064,1,138.0,24.9,San Bernard Electric Cooperative,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Mccabe Substation,,,TX,29.6432279,-95.0404527,1,138.0,138.0,Kuraray,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Navasota Substation,,,TX,30.3752063,-96.0273475,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
North Alvin Substation,,,TX,29.4590169,-95.2575484,1,138.0,138.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Pemex Substation,,,TX,29.7219858,-95.1238958,1,138.0,138.0,Shell,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Prairie View Substation,,,TX,30.0848974,-95.9824366,1,138.0,69.0,San Bernard Electric Cooperative,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Psarco Substation,,,TX,29.8132657,-95.1211009,1,138.0,138.0,Reliant,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Security Substation,,,TX,30.3221402,-95.2948301,1,138.0,138.0,Sam Houston Electric Cooperative,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
South Shore Substation,,,TX,29.5152782,-95.0424671,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Spring Branch Substation,,,TX,30.3332347,-95.6986059,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Tarkington Substation,,,TX,30.2390473,-94.9711673,1,138.0,138.0,Sam Houston Electric Cooperative,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Teco Substation,,,TX,29.7037731,-95.3982236,1,138.0,138.0,TECO,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Veteran Substation,,,TX,29.9680988,-95.4855048,1,138.0,138.0,Transcontinental Gas Pipeline Company,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Woodhaven Substation,,,TX,30.3194823,-95.5562009,1,138.0,138.0,Brazos Electric,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Alkane Substation,,,TX,29.6814436,-95.0214445,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Armand Substation,,,TX,29.6240286,-95.0880674,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Bayou Cogen Substation,,,TX,29.6262386,-95.046627,1,138.0,138.0,,transmission,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Big Bay Substation,,,TX,29.6233565,-95.0454021,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Bypark Substation,,,TX,29.6423045,-95.0594266,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Celnec Substation,,,TX,29.6283145,-95.0648161,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Davson Substation,,,TX,29.7164187,-95.1892412,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Depot Substation,,,TX,29.7520837,-95.1268454,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Genoa Substation,,,TX,29.6227473,-95.1177688,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Haden Substation,,,TX,29.7596738,-95.1730067,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Hanna Substation,,,TX,29.5976689,-95.0312974,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Himont Substation,,,TX,29.6342861,-95.0558786,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Jester Substation,,,TX,29.9901075,-95.4576558,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Lomax Substation,,,TX,29.6338556,-95.0842081,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Luzbay Substation,,,TX,29.6396858,-95.0553675,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Mula Substation,,,TX,29.6332441,-95.5619756,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
New Long John Substation,,,TX,30.1200144,-94.9254239,1,138.0,13.8,,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Pinehurst Substation,,,TX,30.1614128,-95.6729672,1,138.0,34.5,,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Septon Substation,,,TX,29.616239,-95.0367159,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Shore Substation,,,TX,29.6231511,-95.0419129,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Warvue Substation,,,TX,29.8380997,-94.8975246,1,138.0,138.0,,industrial,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Webster Distribution Substation,,,TX,29.5387687,-95.1075016,1,138.0,12.5,,distribution,IN SERVICE,OSM,34.25,14.57,5.52,0.0,0.0,49.15,MARGINAL,,,zone_estimate,zone_estimate,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,MEDIUM,voltage
Marion Substation,,,TX,29.6208306,-98.1487571,1,345.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,38.64351851851852,18.961018518518518,33.69019991637496,0.0,0.0,48.69,MARGINAL,"L_MARION5_1Y, L_MARION5_1Z, L_MARION8_1Y, L_MARION8_1Z, MARIONT1, MARION_1, MARION_2, MARION_3810, MARION_3811, MARION_3818, MARION_4536, MARION_4537, MARION_4538, MARION_4543, MARION_4544, MARION_4545, T705, TE6",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Milton Substation,,,TX,29.0564466,-97.787647,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,35.36333333333334,15.680833333333336,32.65768515985173,0.0,0.0,48.64,MARGINAL,"LD_1, MILTON_LN1, MILTON_LN2",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Runge Substation,,,TX,28.8706549,-97.7015437,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,35.16,15.477499999999996,33.802067392394804,0.0,0.0,48.53,MARGINAL,"RUNGE_LD01, RUNGE_LD02",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Tilden Substation,,,TX,28.4593869,-98.5185235,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,34.73,15.047499999999996,35.88365979105253,0.0,0.0,48.45,MARGINAL,"TILD_T1, TILD_T2",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Naruna Substation,,,TX,31.0476489,-98.1908146,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,35.75,16.0675,31.488079014128502,0.0,0.0,48.43,MARGINAL,"L_NARUNA8_2Y, NARUNA_L_A",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Alvin Substation,,,TX,29.4333127,-95.2494409,1,138.0,12.5,Texas-New Mexico Power,distribution,IN SERVICE,OSM,96.20625,76.52374999999999,14.32249928044327,0.0,0.0,48.41,MARGINAL,"ALVIN, ALVIN_6490, AVLIN_6487, EB_2552, EB_5126, EB_TCN1, EB_TCN2, TNALVIN___1N, TNALVIN___1P, TNALVIN___1Q, TNALVIN___1R, TNALVIN___1S, TNALVIN___1T, TNALVIN___1U, TNALVIN___1V, TORT_ESS_TL",0.99,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Apache Substation,,,TX,29.3787017,-94.9475574,1,138.0,138.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM,96.73666666666666,77.05416666666666,14.54327834181607,0.0,0.0,48.32,MARGINAL,"APACHE_6388, APACHE_6389, AUTO_EPS_465, AUTO_EPS_466, TNAPACHE__1, TNAPACHE__1X, TNAPACHE__1Y, TNAPACHE__1Z",1.0,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Terminal Substation,,,TX,29.3705796,-94.9112886,1,138.0,69.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,96.73666666666666,77.05416666666666,14.588655295582697,0.0,0.0,48.3,MARGINAL,"TNTERMINAL0, TNTERMINAL0Q, TNTERMINAL0T, TNTERMINAL0U, TNTERMINAL0V, TNTERMINAL0Y, TNTERMINAL0Z",1.0,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Tejas Substation,,,TX,29.3801432,-94.9229792,1,138.0,138.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM,96.73666666666666,77.05416666666666,14.64982392987952,0.0,0.0,48.28,MARGINAL,"TEJAS_KM, TNTEJAS___1V, TNTEJAS___1W, TNTEJAS___1X, TNTEJAS___1Y, TNTEJAS___1Z",1.0,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Hastings Substation,,,TX,35.2503002,-101.8499428,1,138.0,12.5,Xcel Energy; Texas-New Mexico Power,distribution,IN SERVICE,OSM,96.19333333333333,76.51083333333332,14.798310304855342,0.0,0.0,48.22,MARGINAL,"TNHASTINGS1, TNHASTINGS1V, TNHASTINGS1W, TNHASTINGS1X",1.0,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Choctaw Substation,,,TX,34.75316,-97.6933451,1,138.0,69.0,Texas-New Mexico Power,industrial,IN SERVICE,OSM,96.73666666666666,77.05416666666666,15.595928528518806,0.0,0.0,47.9,MARGINAL,"TNCHOCTAW_0, TNCHOCTAW_0Z",1.0,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Lyssy Substation,,,TX,28.8943977,-98.1200535,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,35.76333333333333,16.080833333333327,33.215092224998436,0.0,0.0,47.71,MARGINAL,"BUS_138_1, KARNES_LYSY1, LYSSY1, LYSY_PLEASA1",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Harper Substation,,,TX,30.2989664,-99.2401443,1,138.0,138.0,Central Texas Electric Cooperative,distribution,IN SERVICE,OSM,36.02333333333333,16.340833333333332,32.12050352448833,0.0,0.0,47.7,MARGINAL,"L_HARPER8_5N, L_HARPER8_6N",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Hunt Substation,,,TX,30.0761257,-99.3360162,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,36.11333333333334,16.430833333333336,32.24968878402808,0.0,0.0,47.49,MARGINAL,"L_HUNT__8_1X, L_HUNT__8_1Z",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Linde Substation,,,TX,29.963356,-93.9220696,1,138.0,138.0,Linde,industrial,IN SERVICE,OSM,96.73666666666666,77.05416666666666,17.436778180998157,0.0,0.0,47.17,MARGINAL,TNLINDE___0Z,1.0,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Magnolia Substation,,,TX,29.4883046,-95.1339785,1,138.0,12.5,Texas-New Mexico Power; American Electric Power,distribution,IN SERVICE,OSM,35.20333333333333,15.520833333333332,37.55155966578929,0.0,0.0,46.96,MARGINAL,MAGNOL_LD01,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Boerne Substation,,,TX,29.804201,-98.7257622,1,138.0,12.5,Lower Colorado River Authority,distribution,IN SERVICE,OSM,36.53333333333333,16.85083333333333,31.919908756135253,0.0,0.0,46.88,MARGINAL,"L_BOERNE8_1X, L_BOERNE8_1Y, L_BOERNE8_1Z",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Mirage Substation,,,TX,29.6459671,-95.0536446,1,138.0,138.0,,industrial,IN SERVICE,OSM,86.78333333333335,67.10083333333334,18.682285412531677,0.0,0.0,46.67,MARGINAL,"MIRAGE_10, MIRAGE_B2, MIRAGE_GEN1, MIR_0030, MIR_0050, MIR_0070",1.0,local_zip,bus_match,LZ_HOUSTON,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Yoakum Substation,,,TX,33.1253054,-102.7660413,1,345.0,115.0,,transmission,IN SERVICE,OSM,39.016666666666666,19.334166666666665,37.46705185893334,0.0,0.0,46.53,MARGINAL,"L_YOAKUM8_1X, L_YOAKUM8_1Y, L_YOAKUM8_1Z",1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
Comstock Substation,,,TX,29.7474583,-101.1394552,1,138.0,138.0,American Electric Power; Rio Grande Electric Cooperative,distribution,IN SERVICE,OSM,36.696666666666665,17.014166666666664,32.26153277464815,0.0,0.0,46.46,MARGINAL,"COMSTO_B131, COMSTO_LD02, LD01, LD02",1.0,local_zip,bus_match,LZ_WEST,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
J. K. Spruce Switchyard,,,TX,29.3124345,-98.3202134,1,345.0,345.0,CPS Energy,transmission,IN SERVICE,OSM,38.666666666666664,18.984166666666663,39.21328133851251,0.0,0.0,46.44,MARGINAL,SPRUCE,1.0,local_zip,bus_match,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,0-50,HIGH,voltage
